"date","ticker","open","high","low","close","volume","adjusted"
2026-04-18,"BNB",643.458801269531,648.50390625,628.567565917969,630.322448730469,1585391318,630.322448730469
2026-04-19,"BNB",630.318420410156,630.465698242188,615.606262207031,616.524475097656,1507732097,616.524475097656
2026-04-20,"BNB",616.516967773438,631.803894042969,616.457641601562,629.255187988281,1537738592,629.255187988281
2026-04-21,"BNB",629.255554199219,640.540100097656,625.449645996094,631.792175292969,1638232350,631.792175292969
2026-04-22,"BNB",631.792236328125,651.983215332031,631.405334472656,637.931762695312,1843147330,637.931762695312
2026-04-23,"BNB",637.931762695312,640.259155273438,631.402893066406,638.726257324219,1592966390,638.726257324219
2026-04-24,"BNB",638.729064941406,640.232238769531,632.477233886719,636.402954101562,1358812029,636.402954101562
2026-04-25,"BNB",636.399536132812,638.440124511719,627.651977539062,628.657287597656,758377286,628.657287597656
2026-04-26,"BNB",628.655151367188,637.398193359375,627.747985839844,636.111450195312,1164927198,636.111450195312
2026-04-27,"BNB",636.113220214844,639.688171386719,619.830627441406,626.964233398438,1637610223,626.964233398438
2026-04-28,"BNB",626.963195800781,627.419921875,619.69189453125,624.31103515625,1232472114,624.31103515625
2026-04-29,"BNB",624.316772460938,629.284973144531,611.430969238281,617.329772949219,1599657620,617.329772949219
2026-04-30,"BNB",617.330993652344,620.086669921875,613.924133300781,615.066711425781,1271759829,615.066711425781
2026-05-01,"BNB",615.0634765625,622.49072265625,614.271911621094,615.3310546875,1373446549,615.3310546875
2026-05-02,"BNB",615.334411621094,620.376098632812,614.184936523438,617.82763671875,712563317,617.82763671875
2026-05-03,"BNB",617.827331542969,621.737121582031,615.111999511719,617.482360839844,834198484,617.482360839844
2026-05-04,"BNB",617.482360839844,637.514282226562,615.694091796875,622.659057617188,2279940194,622.659057617188
2026-05-05,"BNB",622.659240722656,634.393615722656,622.572875976562,630.391235351562,1737844496,630.391235351562
2026-05-06,"BNB",630.391418457031,662.101318359375,629.640625,647.57373046875,2481476834,647.57373046875
2026-05-07,"BNB",647.576843261719,652.891357421875,634.204772949219,637.02197265625,1667366871,637.02197265625
2026-05-08,"BNB",637.02197265625,651.150451660156,635.107116699219,649.009338378906,1438423521,649.009338378906
2026-05-09,"BNB",649.015258789062,655.587768554688,646.34765625,649.737365722656,1278930889,649.737365722656
2026-05-10,"BNB",649.737060546875,666.179443359375,645.051940917969,663.663452148438,1412124607,663.663452148438
2026-05-11,"BNB",663.663452148438,672.29296875,649.780578613281,669.9736328125,1803928124,669.9736328125
2026-05-12,"BNB",669.980285644531,670.726196289062,650.742492675781,664.541137695312,1642513243,664.541137695312
2026-05-13,"BNB",664.542175292969,685.104064941406,664.40576171875,671.3828125,1960838590,671.3828125
2026-05-14,"BNB",671.38232421875,685.026611328125,665.527282714844,677.939758300781,1656801797,677.939758300781
2026-05-15,"BNB",677.946716308594,689.115600585938,670.197448730469,672.111328125,1703187702,672.111328125
2026-05-16,"BNB",672.100830078125,674.154235839844,650.859252929688,656.216064453125,1379762213,656.216064453125
2026-05-17,"BNB",656.213500976562,657.041687011719,643.224731445312,648.794128417969,783703455,648.794128417969
2026-05-18,"BNB",648.782104492188,649.011413574219,634.869079589844,643.056213378906,1418244426,643.056213378906
2026-05-19,"BNB",643.057312011719,646.085266113281,636.672668457031,639.450012207031,1113171362,639.450012207031
2026-05-20,"BNB",639.434448242188,650.740966796875,637.553100585938,648.819274902344,1126919622,648.819274902344
2026-05-21,"BNB",648.820861816406,658.848327636719,646.050842285156,657.349853515625,1228340767,657.349853515625
2026-05-22,"BNB",657.3369140625,662.882019042969,648.665649414062,649.468933105469,1327486028,649.468933105469
2026-05-23,"BNB",649.475830078125,661.499145507812,635.64599609375,655.709655761719,1294474331,655.709655761719
2026-05-24,"BNB",655.710998535156,660.996215820312,649.513916015625,656.098266601562,1104832926,656.098266601562
2026-05-25,"BNB",656.091674804688,672.233276367188,655.440124511719,662.303833007812,1309145054,662.303833007812
2026-05-26,"BNB",662.307006835938,667.137939453125,653.283996582031,655.596374511719,1618469382,655.596374511719
2026-05-27,"BNB",655.601989746094,657.929260253906,646.188537597656,648.159240722656,1299270396,648.159240722656
2020-04-10,"SOL",0.832005023956299,1.31348705291748,0.694186985492706,0.951053977012634,87364276,0.951053977012634
2020-04-11,"SOL",0.951053977012634,1.04907298088074,0.76502001285553,0.776818990707397,43862444,0.776818990707397
2020-04-12,"SOL",0.785448014736176,0.956669986248016,0.762426018714905,0.882507026195526,38736897,0.882507026195526
2020-04-13,"SOL",0.890760004520416,0.891602993011475,0.773976027965546,0.777831971645355,18211285,0.777831971645355
2020-04-14,"SOL",0.777831971645355,0.796472012996674,0.628169000148773,0.66192501783371,16747614,0.66192501783371
2020-04-15,"SOL",0.669288992881775,0.704963982105255,0.621531009674072,0.646651029586792,13075275,0.646651029586792
2020-04-16,"SOL",0.630878984928131,0.774191975593567,0.625106990337372,0.690815985202789,21346031,0.690815985202789
2020-04-17,"SOL",0.689311981201172,0.719614028930664,0.660727977752686,0.660727977752686,9870810,0.660727977752686
2020-04-18,"SOL",0.660727977752686,0.717617988586426,0.659426987171173,0.681096017360687,9782112,0.681096017360687
2020-04-19,"SOL",0.681515991687775,0.684641003608704,0.598487019538879,0.606968998908997,9289670,0.606968998908997
2020-04-20,"SOL",0.612948000431061,0.639253973960876,0.520578026771545,0.538811981678009,8342616,0.538811981678009
2020-04-21,"SOL",0.541387021541595,0.604586005210876,0.508548974990845,0.587659001350403,9711507,0.587659001350403
2020-04-22,"SOL",0.58116602897644,0.706964015960693,0.569621026515961,0.691600978374481,18828400,0.691600978374481
2020-04-23,"SOL",0.685347020626068,0.698077023029327,0.600322008132935,0.627457022666931,13485271,0.627457022666931
2020-04-24,"SOL",0.624020993709564,0.671019971370697,0.613941013813019,0.634241998195648,9064190,0.634241998195648
2020-04-25,"SOL",0.630527973175049,0.670948028564453,0.621546983718872,0.64332902431488,7311905,0.64332902431488
2020-04-26,"SOL",0.653214991092682,0.691498994827271,0.631170988082886,0.635505974292755,8320760,0.635505974292755
2020-04-27,"SOL",0.635713994503021,0.660283029079437,0.561028003692627,0.572372019290924,7406934,0.572372019290924
2020-04-28,"SOL",0.578252971172333,0.692147970199585,0.568484008312225,0.661293029785156,7470201,0.661293029785156
2020-04-29,"SOL",0.662285983562469,0.77777099609375,0.655273973941803,0.745840013027191,8801144,0.745840013027191
2020-04-30,"SOL",0.74719500541687,0.800815999507904,0.687880992889404,0.691044986248016,5016892,0.691044986248016
2020-05-01,"SOL",0.691044986248016,0.737070977687836,0.685903012752533,0.728793978691101,4164272,0.728793978691101
2020-05-02,"SOL",0.727267980575562,0.74898099899292,0.707903981208801,0.71587598323822,3441356,0.71587598323822
2020-05-03,"SOL",0.714796006679535,0.729800999164581,0.656615972518921,0.67953497171402,3328344,0.67953497171402
2020-05-04,"SOL",0.679624974727631,0.705811977386475,0.618434011936188,0.667491018772125,3443698,0.667491018772125
2020-05-05,"SOL",0.673439979553223,0.686214029788971,0.626498997211456,0.641837000846863,2847469,0.641837000846863
2020-05-06,"SOL",0.642454028129578,0.673891007900238,0.622583985328674,0.622583985328674,2677563,0.622583985328674
2020-05-07,"SOL",0.622583985328674,0.632268011569977,0.573375999927521,0.612977981567383,3355830,0.612977981567383
2020-05-08,"SOL",0.612977981567383,0.63661801815033,0.589851975440979,0.604921996593475,2488195,0.604921996593475
2020-05-09,"SOL",0.604041993618011,0.625428974628448,0.588447988033295,0.604526996612549,2128503,0.604526996612549
2020-05-10,"SOL",0.604461014270782,0.612303018569946,0.513081014156342,0.537033975124359,2327581,0.537033975124359
2020-05-11,"SOL",0.53625500202179,0.571860015392303,0.505194008350372,0.515272974967957,2098481,0.515272974967957
2020-05-12,"SOL",0.513391017913818,0.559759020805359,0.505250990390778,0.538576006889343,2198625,0.538576006889343
2020-05-13,"SOL",0.538371980190277,0.564873993396759,0.518037974834442,0.550531983375549,2326446,0.550531983375549
2020-05-14,"SOL",0.550531983375549,0.580946028232574,0.55010998249054,0.569118022918701,2047897,0.569118022918701
2020-05-15,"SOL",0.569193005561829,0.574620008468628,0.547092974185944,0.559751987457275,1850070,0.559751987457275
2020-05-16,"SOL",0.558981001377106,0.606534004211426,0.55436098575592,0.599120020866394,2300409,0.599120020866394
2020-05-17,"SOL",0.595228016376495,0.640196025371552,0.58917498588562,0.612989008426666,2936428,0.612989008426666
2020-05-18,"SOL",0.612681984901428,0.674392998218536,0.609649002552032,0.6526700258255,3314359,0.6526700258255
2020-05-19,"SOL",0.650973975658417,0.65447998046875,0.611248016357422,0.624454021453857,2380263,0.624454021453857
2020-05-20,"SOL",0.622475028038025,0.626655995845795,0.575282990932465,0.57915598154068,2302926,0.57915598154068
2020-05-21,"SOL",0.579692006111145,0.613789021968842,0.543345987796783,0.608914971351624,2863017,0.608914971351624
2020-05-22,"SOL",0.605238974094391,0.676432013511658,0.582830011844635,0.638875007629395,3411419,0.638875007629395
2020-05-23,"SOL",0.637414991855621,0.638849020004272,0.588247001171112,0.613031029701233,2638524,0.613031029701233
2020-05-24,"SOL",0.613288998603821,0.613288998603821,0.548431992530823,0.549053013324738,2786816,0.549053013324738
2020-05-25,"SOL",0.548569977283478,0.650138020515442,0.538064002990723,0.600857019424438,4509580,0.600857019424438
2020-05-26,"SOL",0.599103987216949,0.612353026866913,0.566462993621826,0.573306977748871,2689697,0.573306977748871
2020-05-27,"SOL",0.573306977748871,0.611087024211884,0.571443021297455,0.590985000133514,2536916,0.590985000133514
2020-05-28,"SOL",0.59088397026062,0.59239798784256,0.566947996616364,0.575155019760132,2662788,0.575155019760132
2020-05-29,"SOL",0.574698984622955,0.59340500831604,0.566857993602753,0.579415023326874,2066857,0.579415023326874
2020-05-30,"SOL",0.581354975700378,0.602488994598389,0.567049980163574,0.587933003902435,2449095,0.587933003902435
2020-05-31,"SOL",0.587903022766113,0.593997001647949,0.569244980812073,0.570021986961365,1892967,0.570021986961365
2020-06-01,"SOL",0.573472023010254,0.587839007377625,0.567348003387451,0.577494978904724,2159877,0.577494978904724
2020-06-02,"SOL",0.577142000198364,0.589725017547607,0.552294015884399,0.564669013023376,1295757,0.564669013023376
2020-06-03,"SOL",0.564669013023376,0.591024994850159,0.56446099281311,0.586620986461639,877446,0.586620986461639
2020-06-04,"SOL",0.586866974830627,0.591639995574951,0.564517974853516,0.587298989295959,901641,0.587298989295959
2020-06-05,"SOL",0.587298989295959,0.698279023170471,0.577925026416779,0.661154985427856,4322092,0.661154985427856
2020-06-06,"SOL",0.661071002483368,0.661619007587433,0.611781001091003,0.622443020343781,1604055,0.622443020343781
2020-06-07,"SOL",0.622443020343781,0.624444007873535,0.593397974967957,0.616577982902527,716785,0.616577982902527
2020-06-08,"SOL",0.615077972412109,0.679000973701477,0.613309979438782,0.668313026428223,1440234,0.668313026428223
2020-06-09,"SOL",0.667783975601196,0.668088018894196,0.627242028713226,0.658002018928528,988327,0.658002018928528
2020-06-10,"SOL",0.658038020133972,0.670042991638184,0.633404016494751,0.64486700296402,1096203,0.64486700296402
2020-06-11,"SOL",0.644887983798981,0.650534987449646,0.570082008838654,0.573741972446442,1122221,0.573741972446442
2020-06-12,"SOL",0.574059009552002,0.604653000831604,0.569920003414154,0.593868970870972,940323,0.593868970870972
2020-06-13,"SOL",0.593948006629944,0.611438989639282,0.585484981536865,0.608942985534668,764757,0.608942985534668
2020-06-14,"SOL",0.610926985740662,0.618257999420166,0.580899000167847,0.587077021598816,873416,0.587077021598816
2020-06-15,"SOL",0.588373005390167,0.591897010803223,0.547286987304688,0.57063901424408,942666,0.57063901424408
2020-06-16,"SOL",0.570578992366791,0.589828014373779,0.568688988685608,0.585575997829437,652020,0.585575997829437
2020-06-17,"SOL",0.58549702167511,0.590129017829895,0.565117001533508,0.581561982631683,673274,0.581561982631683
2020-06-18,"SOL",0.581582009792328,0.650309026241302,0.579285025596619,0.620956003665924,1349341,0.620956003665924
2020-06-19,"SOL",0.622407019138336,0.836398005485535,0.620383977890015,0.684332013130188,6577471,0.684332013130188
2020-06-20,"SOL",0.682523012161255,0.688583016395569,0.625626027584076,0.643590986728668,1714405,0.643590986728668
2020-06-21,"SOL",0.646134972572327,0.748542010784149,0.636879980564117,0.673148989677429,2238347,0.673148989677429
2020-06-22,"SOL",0.672577023506165,0.743112981319427,0.645877003669739,0.726848006248474,1620388,0.726848006248474
2020-06-23,"SOL",0.726773023605347,0.760632991790771,0.700712025165558,0.70829701423645,1327340,0.70829701423645
2020-06-24,"SOL",0.708530008792877,0.800692021846771,0.693500995635986,0.736994028091431,2769054,0.736994028091431
2020-06-25,"SOL",0.737100005149841,0.756704986095428,0.699240028858185,0.713194012641907,1751581,0.713194012641907
2020-06-26,"SOL",0.712530970573425,0.751991987228394,0.681532025337219,0.741144001483917,1664662,0.741144001483917
2020-06-27,"SOL",0.739597022533417,0.752210974693298,0.675837993621826,0.713548004627228,1681428,0.713548004627228
2020-06-28,"SOL",0.713548004627228,0.843976974487305,0.687094986438751,0.79849499464035,3412582,0.79849499464035
2020-06-29,"SOL",0.79849499464035,0.885339021682739,0.770008981227875,0.852454006671906,2147791,0.852454006671906
2020-06-30,"SOL",0.85302197933197,1.0291759967804,0.850103974342346,0.860094010829926,3887548,0.860094010829926
2020-07-01,"SOL",0.863363981246948,0.901714980602264,0.820927023887634,0.832642018795013,1772560,0.832642018795013
2020-07-02,"SOL",0.832116007804871,0.837126970291138,0.753668010234833,0.78021901845932,1749581,0.78021901845932
2020-07-03,"SOL",0.782036006450653,0.786035001277924,0.755113005638123,0.76809298992157,1144958,0.76809298992157
2020-07-04,"SOL",0.767940998077393,0.823154985904694,0.761451005935669,0.780372023582458,1644301,0.780372023582458
2020-07-05,"SOL",0.780101001262665,0.785547018051147,0.642634987831116,0.691663980484009,3799016,0.691663980484009
2020-07-06,"SOL",0.691663980484009,0.721045970916748,0.686580002307892,0.707907974720001,1120773,0.707907974720001
2020-07-07,"SOL",0.707858026027679,0.78089302778244,0.701921999454498,0.753048002719879,1700041,0.753048002719879
2020-07-08,"SOL",0.753048002719879,0.827522993087769,0.743411004543304,0.7967129945755,2220223,0.7967129945755
2020-07-09,"SOL",0.794017970561981,0.882358014583588,0.759905993938446,0.853452980518341,2668724,0.853452980518341
2020-07-10,"SOL",0.853304028511047,0.939629018306732,0.842850029468536,0.913559973239899,1856095,0.913559973239899
2020-07-11,"SOL",0.913559973239899,0.926347017288208,0.859094977378845,0.924624025821686,1788814,0.924624025821686
2020-07-12,"SOL",0.923856019973755,1.1309779882431,0.914116978645325,1.01671600341797,4693371,1.01671600341797
2020-07-13,"SOL",1.01671600341797,1.28766298294067,1.00888395309448,1.17573404312134,4062069,1.17573404312134
2020-07-14,"SOL",1.17247605323792,1.24600601196289,1.11916601657867,1.14807498455048,2213135,1.14807498455048
2020-07-15,"SOL",1.14752304553986,1.39683496952057,1.14145803451538,1.28959798812866,3355229,1.28959798812866
2020-07-16,"SOL",1.28403902053833,1.37496697902679,0.855044007301331,0.872440993785858,7486568,0.872440993785858
2020-07-17,"SOL",0.870760977268219,1.04684197902679,0.80188399553299,0.977837026119232,8973774,0.977837026119232
2020-07-18,"SOL",0.977514982223511,1.00071597099304,0.931725978851318,0.966583013534546,2923007,0.966583013534546
2020-07-19,"SOL",0.968003988265991,0.970354020595551,0.899514973163605,0.92034900188446,2206671,0.92034900188446
2020-07-20,"SOL",0.92051500082016,0.921584010124207,0.851877987384796,0.873089015483856,3036871,0.873089015483856
2020-07-21,"SOL",0.872928023338318,1.0082540512085,0.860315978527069,0.977165997028351,4299502,0.977165997028351
2020-07-22,"SOL",0.977198004722595,1.10470402240753,0.97248500585556,1.04408705234528,5295002,1.04408705234528
2020-07-23,"SOL",1.04615497589111,1.1012179851532,0.997394025325775,1.04984402656555,2970423,1.04984402656555
2020-07-24,"SOL",1.04984402656555,1.05395400524139,0.974780023097992,0.995346009731293,1991763,0.995346009731293
2020-07-25,"SOL",0.995440006256104,1.43273997306824,0.995396971702576,1.25222301483154,9978279,1.25222301483154
2020-07-26,"SOL",1.24472796916962,1.62464797496796,1.23828303813934,1.56510996818542,10463130,1.56510996818542
2020-07-27,"SOL",1.56509804725647,2.04274010658264,1.56108701229095,1.77863597869873,32838355,1.77863597869873
2020-07-28,"SOL",1.78411102294922,1.85867202281952,1.61176896095276,1.78406703472137,9692632,1.78406703472137
2020-07-29,"SOL",1.78566205501556,2.09562206268311,1.59316599369049,1.65828895568848,10348945,1.65828895568848
2020-07-30,"SOL",1.65828895568848,1.79644894599915,1.63571202754974,1.68680703639984,5222980,1.68680703639984
2020-07-31,"SOL",1.68680703639984,1.6884880065918,1.51040494441986,1.53817796707153,4822046,1.53817796707153
2020-08-01,"SOL",1.53275895118713,1.66222894191742,1.49887204170227,1.52661001682281,4589882,1.52661001682281
2020-08-02,"SOL",1.52990996837616,1.74682295322418,1.41197299957275,1.74281001091003,7216576,1.74281001091003
2020-08-03,"SOL",1.73229002952576,1.83003401756287,1.66872596740723,1.80261099338531,5836036,1.80261099338531
2020-08-04,"SOL",1.80001199245453,1.94987499713898,1.79498398303986,1.87163901329041,5495665,1.87163901329041
2020-08-05,"SOL",1.87073600292206,1.8881219625473,1.70950901508331,1.75454998016357,5405764,1.75454998016357
2020-08-06,"SOL",1.75454998016357,2.22800302505493,1.74678301811218,2.20634794235229,11143557,2.20634794235229
2020-08-07,"SOL",2.20316600799561,2.20316600799561,1.88557195663452,2.08590292930603,8068102,2.08590292930603
2020-08-08,"SOL",2.08388900756836,2.56959009170532,2.02653789520264,2.47362494468689,10919229,2.47362494468689
2020-08-09,"SOL",2.47155594825745,2.70682311058044,2.30250096321106,2.66522789001465,12107837,2.66522789001465
2020-08-10,"SOL",2.66522789001465,3.39792895317078,2.52589797973633,3.13179302215576,22863251,3.13179302215576
2020-08-11,"SOL",3.13104200363159,3.48653507232666,2.75363397598267,3.30341911315918,36356155,3.30341911315918
2020-08-12,"SOL",3.30795788764954,3.91616797447205,3.10397911071777,3.76975107192993,28461707,3.76975107192993
2020-08-13,"SOL",3.77070307731628,4.1558141708374,3.52852010726929,3.75597095489502,28236179,3.75597095489502
2020-08-14,"SOL",3.76016807556152,3.78999710083008,3.33265399932861,3.40938806533813,18427950,3.40938806533813
2020-08-15,"SOL",3.41255497932434,3.71994495391846,3.16546511650085,3.18379497528076,13155762,3.18379497528076
2020-08-16,"SOL",3.18540596961975,3.47068810462952,3.13868808746338,3.38565301895142,10395313,3.38565301895142
2020-08-17,"SOL",3.38565301895142,3.38599896430969,3.08798503875732,3.09860801696777,10723919,3.09860801696777
2020-08-18,"SOL",3.10446906089783,3.70991110801697,2.89441394805908,3.32997608184814,30350145,3.32997608184814
2020-08-19,"SOL",3.32869601249695,3.48386311531067,2.83810806274414,2.89904093742371,14838389,2.89904093742371
2020-08-20,"SOL",2.89904093742371,3.43184304237366,2.89623594284058,3.20826697349548,13756478,3.20826697349548
2020-08-21,"SOL",3.2097179889679,3.22328996658325,2.91377091407776,2.94366788864136,11796736,2.94366788864136
2020-08-22,"SOL",2.945307970047,3.19486498832703,2.75732707977295,3.02088594436646,10296805,3.02088594436646
2020-08-23,"SOL",3.02086305618286,3.4034149646759,3.01883792877197,3.3224310874939,11991402,3.3224310874939
2020-08-24,"SOL",3.31222200393677,3.60753893852234,3.22443103790283,3.34498596191406,15785208,3.34498596191406
2020-08-25,"SOL",3.34966397285461,3.35824704170227,3.02771902084351,3.26484990119934,13444308,3.26484990119934
2020-08-26,"SOL",3.26604104042053,3.79532408714294,3.19431090354919,3.55837488174438,22147431,3.55837488174438
2020-08-27,"SOL",3.55784392356873,3.85470604896545,3.29221391677856,3.44506001472473,21031356,3.44506001472473
2020-08-28,"SOL",3.45249509811401,4.30959320068359,3.44728088378906,4.01139307022095,27212888,4.01139307022095
2020-08-29,"SOL",4.01421594619751,4.10524082183838,3.78711199760437,3.96880888938904,14585964,3.96880888938904
2020-08-30,"SOL",3.97001099586487,4.70500516891479,3.91913199424744,4.4358229637146,22220239,4.4358229637146
2020-08-31,"SOL",4.42167901992798,4.87294101715088,4.10968112945557,4.78204584121704,20950150,4.78204584121704
2020-09-01,"SOL",4.78105020523071,4.94473123550415,4.34451580047607,4.34451580047607,16944927,4.34451580047607
2020-09-02,"SOL",4.3526930809021,4.35593891143799,3.70516395568848,4.1644721031189,23655802,4.1644721031189
2020-09-03,"SOL",4.16877222061157,4.44081401824951,3.52733993530273,3.52733993530273,26473634,3.52733993530273
2020-09-04,"SOL",3.52339005470276,3.83410406112671,3.19889402389526,3.54579401016235,17729340,3.54579401016235
2020-09-05,"SOL",3.55098390579224,3.66024398803711,2.19167494773865,2.59791588783264,25062205,2.59791588783264
2020-09-06,"SOL",2.60031700134277,3.17563700675964,2.28819108009338,3.08604288101196,20375890,3.08604288101196
2020-09-07,"SOL",3.08608388900757,3.18955993652344,2.39149308204651,2.92852807044983,17135013,2.92852807044983
2020-09-08,"SOL",2.92762899398804,2.93973588943481,2.39864110946655,2.4689769744873,10163725,2.4689769744873
2020-09-09,"SOL",2.47117805480957,3.75171589851379,2.38980603218079,3.63637804985046,52354542,3.63637804985046
2020-09-10,"SOL",3.63637804985046,3.85130906105042,3.32080888748169,3.46983695030212,31177875,3.46983695030212
2020-09-11,"SOL",3.46733498573303,3.5010130405426,3.04017090797424,3.42742800712585,17090627,3.42742800712585
2020-09-12,"SOL",3.41910195350647,3.46705198287964,3.15072703361511,3.33265995979309,10368518,3.33265995979309
2020-09-13,"SOL",3.33638095855713,3.4667820930481,3.00540208816528,3.22583889961243,15316353,3.22583889961243
2020-09-14,"SOL",3.23152589797974,3.52493405342102,3.09417390823364,3.2691330909729,21301450,3.2691330909729
2020-09-15,"SOL",3.2691330909729,3.32006692886353,2.9184730052948,2.93912100791931,11992538,2.93912100791931
2020-09-16,"SOL",2.93930697441101,2.93930697441101,2.45383906364441,2.54539895057678,24199804,2.54539895057678
2020-09-17,"SOL",2.54539895057678,2.93410205841064,2.37003397941589,2.89187407493591,23792220,2.89187407493591
2020-09-18,"SOL",2.89187407493591,3.15931701660156,2.74167609214783,3.10793995857239,23510207,3.10793995857239
2020-09-19,"SOL",3.11174702644348,3.25342011451721,2.97170400619507,3.02889108657837,10763973,3.02889108657837
2020-09-20,"SOL",3.03102803230286,3.03287696838379,2.72013807296753,2.87090301513672,9217295,2.87090301513672
2020-09-21,"SOL",2.87090301513672,3.02694010734558,2.50041890144348,2.78250908851624,19492894,2.78250908851624
2020-09-22,"SOL",2.77368807792664,2.9943699836731,2.66860294342041,2.91551899909973,18556523,2.91551899909973
2020-09-23,"SOL",2.93035507202148,3.06533789634705,2.74630308151245,2.83675694465637,16096650,2.83675694465637
2020-09-24,"SOL",2.83812093734741,3.25156307220459,2.79564690589905,3.13271498680115,18993326,3.13271498680115
2020-09-25,"SOL",3.14554405212402,3.26516509056091,2.91177201271057,3.18861198425293,15935143,3.18861198425293
2020-09-26,"SOL",3.18803000450134,3.20390605926514,3.04126691818237,3.1347029209137,11018475,3.1347029209137
2020-09-27,"SOL",3.13383793830872,3.17349910736084,3.01055097579956,3.15294694900513,9734368,3.15294694900513
2020-09-28,"SOL",3.15270495414734,3.20419096946716,2.93595409393311,2.95667791366577,10950201,2.95667791366577
2020-09-29,"SOL",2.95836091041565,3.01009488105774,2.90178990364075,2.94643306732178,8821253,2.94643306732178
2020-09-30,"SOL",2.94907402992249,2.97934794425964,2.83566999435425,2.89787602424622,7767702,2.89787602424622
2020-10-01,"SOL",2.89816188812256,2.98583388328552,2.65739798545837,2.86102795600891,10825966,2.86102795600891
2020-10-02,"SOL",2.86419701576233,2.87663507461548,2.4577910900116,2.62608289718628,15856539,2.62608289718628
2020-10-03,"SOL",2.62733507156372,2.66949510574341,2.54730296134949,2.54730296134949,6155891,2.54730296134949
2020-10-04,"SOL",2.54301190376282,2.58803606033325,2.42888903617859,2.51599502563477,7075729,2.51599502563477
2020-10-05,"SOL",2.51913499832153,2.6626238822937,2.46731996536255,2.65764403343201,8105684,2.65764403343201
2020-10-06,"SOL",2.65520000457764,2.65520000457764,2.14769196510315,2.17624998092651,9739071,2.17624998092651
2020-10-07,"SOL",2.17580890655518,2.3919370174408,2.09576010704041,2.2917959690094,11759752,2.2917959690094
2020-10-08,"SOL",2.29998207092285,2.43060994148254,2.02852606773376,2.36522006988525,14931922,2.36522006988525
2020-10-09,"SOL",2.36774206161499,2.62526798248291,2.31709003448486,2.53985905647278,12002959,2.53985905647278
2020-10-10,"SOL",2.53693294525146,2.59409499168396,2.4031720161438,2.40609002113342,8842884,2.40609002113342
2020-10-11,"SOL",2.40736699104309,2.45756602287292,2.34492111206055,2.42657804489136,7170647,2.42657804489136
2020-10-12,"SOL",2.42611503601074,2.69863891601562,2.41586208343506,2.58707189559937,12289969,2.58707189559937
2020-10-13,"SOL",2.58489108085632,2.58489108085632,2.34817099571228,2.40491008758545,11415737,2.40491008758545
2020-10-14,"SOL",2.40819597244263,2.43661403656006,2.24625706672668,2.31463503837585,9436239,2.31463503837585
2020-10-15,"SOL",2.31480002403259,2.33579611778259,2.20341801643372,2.2664361000061,8332483,2.2664361000061
2020-10-16,"SOL",2.26519989967346,2.26567101478577,2.12792110443115,2.14938592910767,13637728,2.14938592910767
2020-10-17,"SOL",2.14563608169556,2.23830509185791,2.13240909576416,2.20184302330017,6612612,2.20184302330017
2020-10-18,"SOL",2.20274996757507,2.24884605407715,2.17832708358765,2.21426701545715,6294162,2.21426701545715
2020-10-19,"SOL",2.21337199211121,2.21351194381714,2.05321097373962,2.05807995796204,8248860,2.05807995796204
2020-10-20,"SOL",2.05810189247131,2.09786105155945,1.85415399074554,1.88867199420929,13129043,1.88867199420929
2020-10-21,"SOL",1.88861203193665,2.06620597839355,1.86123502254486,1.89037799835205,19275509,1.89037799835205
2020-10-22,"SOL",1.89037203788757,2.0824339389801,1.88981699943542,1.95565295219421,11445663,1.95565295219421
2020-10-23,"SOL",1.95706796646118,1.98477101325989,1.85330998897552,1.96003496646881,11497445,1.96003496646881
2020-10-24,"SOL",1.96003496646881,1.96165001392365,1.88234400749207,1.91182804107666,7581827,1.91182804107666
2020-10-25,"SOL",1.91182804107666,1.92294204235077,1.76864397525787,1.78745901584625,9092334,1.78745901584625
2020-10-26,"SOL",1.78745901584625,1.86299002170563,1.62936496734619,1.68546605110168,13396736,1.68546605110168
2020-10-27,"SOL",1.68546605110168,1.74540305137634,1.60528695583344,1.71023201942444,14384427,1.71023201942444
2020-10-28,"SOL",1.71023201942444,1.71902704238892,1.39457201957703,1.49005305767059,17089719,1.49005305767059
2020-10-29,"SOL",1.49005305767059,1.56689202785492,1.41242599487305,1.42893600463867,8024138,1.42893600463867
2020-10-30,"SOL",1.42893600463867,1.46731901168823,1.34221303462982,1.44133603572845,8528336,1.44133603572845
2020-10-31,"SOL",1.44133603572845,1.54932701587677,1.4298939704895,1.54069995880127,6449388,1.54069995880127
2020-11-01,"SOL",1.54069995880127,1.6379029750824,1.513543009758,1.59984004497528,6877557,1.59984004497528
2020-11-02,"SOL",1.59984004497528,1.63018000125885,1.46769499778748,1.47407197952271,6366346,1.47407197952271
2020-11-03,"SOL",1.47407197952271,1.48050105571747,1.41218602657318,1.41223394870758,6536977,1.41223394870758
2020-11-04,"SOL",1.41223394870758,1.41289794445038,1.28186798095703,1.39225494861603,11406316,1.39225494861603
2020-11-05,"SOL",1.39225494861603,1.48617005348206,1.3038250207901,1.40521800518036,8924132,1.40521800518036
2020-11-06,"SOL",1.40521800518036,1.9407069683075,1.40001094341278,1.91374003887177,22547497,1.91374003887177
2020-11-07,"SOL",1.91374003887177,2.48136901855469,1.84483098983765,2.03196406364441,51426100,2.03196406364441
